iter	RMSE
4771	7.304118266
4772	7.303977156
4773	7.303822187
4774	7.303743676
4775	7.303612118
4776	7.303504718
4777	7.303413776
4778	7.303314879
4779	7.303204724
4780	7.303105471
4781	7.302974064
4782	7.302859966
4783	7.302725463
4784	7.302615979
4785	7.302497732
4786	7.302411506
4787	7.302322037
4788	7.302181665
4789	7.302070308
4790	7.301971945
4791	7.301869854
4792	7.30175325
4793	7.301629066
4794	7.301530178
4795	7.301414442
4796	7.301275928
4797	7.301154272
4798	7.301039072
4799	7.300952595
4800	7.300826656
4801	7.300716174
4802	7.300611319
4803	7.300494588
4804	7.30032898
4805	7.300222767
4806	7.300110841
4807	7.300011669
4808	7.299885127
4809	7.299760661
4810	7.299639244
4811	7.299525845
4812	7.299434155
4813	7.299346718
4814	7.299249667
4815	7.299137645
4816	7.299031635
4817	7.298915668
4818	7.298784516
4819	7.298628664
4820	7.29851364
4821	7.298370688
4822	7.298270005
4823	7.298136731
4824	7.298004109
4825	7.297864413
4826	7.297764364
4827	7.29765772
4828	7.297571964
4829	7.297442443
4830	7.297274355
4831	7.297145411
4832	7.297080867
4833	7.296959002
4834	7.296845
4835	7.29670846
4836	7.296584785
4837	7.296438395
4838	7.296305653
4839	7.296178322
4840	7.296077739
4841	7.295943684
4842	7.295808371
4843	7.29567901
4844	7.295542729
4845	7.295397505
4846	7.295256538
4847	7.295107392
4848	7.29498755
4849	7.294859512
4850	7.294746266
4851	7.294596717
4852	7.294444052
4853	7.29432704
4854	7.294239196
4855	7.294099911
4856	7.293950931
4857	7.293822776
4858	7.293697452
4859	7.293582592
4860	7.293458599
4861	7.293376085
4862	7.293249628
4863	7.293136007
4864	7.293024902
4865	7.292869075
4866	7.292742373
4867	7.292655002
4868	7.292552618
4869	7.292480686
4870	7.29238589
4871	7.292248546
4872	7.292138952
4873	7.292032213
4874	7.291916659
4875	7.291800788
4876	7.291699846
4877	7.291534684
4878	7.291439227
4879	7.291323635
4880	7.291180888
4881	7.291069686
4882	7.290942273
4883	7.290821348
4884	7.290701274
4885	7.290568313
4886	7.290438852
4887	7.290333288
4888	7.290214367
4889	7.290072557
4890	7.289993791
4891	7.289871226
4892	7.289723913
4893	7.289628089
4894	7.289505301
4895	7.28937272
4896	7.289265962
4897	7.289149915
4898	7.289041693
4899	7.288943447
4900	7.288832443
4901	7.288714579
4902	7.288608845
4903	7.288470797
4904	7.288372364
4905	7.288240154
4906	7.28816063
4907	7.288065522
4908	7.28792332
4909	7.287794109
4910	7.287706537
4911	7.287601946
4912	7.287465265
4913	7.287333842
4914	7.287214604
4915	7.28709878
4916	7.286955511
4917	7.286850945
4918	7.28677302
4919	7.286638134
4920	7.286532383
4921	7.286402959
4922	7.286285123
4923	7.286165214
4924	7.286047903
4925	7.285907744
4926	7.285825596
4927	7.285699217
4928	7.285587265
4929	7.285465453
4930	7.285387895
4931	7.285279688
4932	7.285158694
4933	7.285057098
4934	7.284932091
4935	7.284839328
4936	7.284703517
4937	7.284553454
4938	7.284449829
4939	7.284340249
4940	7.284231541
4941	7.284122334
4942	7.284000779
4943	7.283890149
4944	7.283775932
4945	7.283632462
4946	7.283504761
4947	7.283397737
4948	7.283272783
4949	7.283170861
4950	7.283055244
4951	7.28293409
4952	7.282818634
4953	7.282680235
4954	7.282553514
4955	7.282393274
4956	7.282280997
4957	7.282178988
4958	7.282048901
4959	7.281902316
4960	7.281761169
4961	7.28167599
4962	7.281531812
4963	7.281400051
4964	7.281248015
4965	7.281131295
4966	7.280975229
4967	7.280835021
4968	7.280723278
4969	7.280626648
4970	7.280498282
4971	7.280372774
4972	7.280243679
4973	7.280137093
4974	7.280001967
4975	7.279886534
4976	7.279746874
4977	7.279634653
4978	7.279514565
4979	7.279379629
4980	7.279263698
4981	7.279135329
4982	7.27904136
4983	7.278907658
4984	7.278752468
4985	7.278687184
4986	7.2785448
4987	7.278431206
4988	7.278306959
4989	7.278166444
4990	7.278054808
4991	7.277911876
4992	7.277818284
4993	7.277708775
4994	7.277543997
4995	7.277447837
4996	7.27733325
4997	7.277256228
4998	7.277122989
4999	7.277037971
5000	7.276905181
5001	7.276805055
5002	7.276670012
5003	7.276552009
5004	7.276456432
5005	7.276330417
5006	7.276228793
5007	7.276130974
5008	7.276039073
5009	7.275959326
5010	7.275852638
5011	7.275732881
5012	7.275607737
5013	7.2755022
5014	7.275393557
5015	7.275275048
5016	7.275131214
5017	7.275025797
5018	7.274912131
5019	7.274781048
5020	7.274661748
5021	7.274538311
5022	7.274424347
5023	7.274366748
5024	7.274249769
5025	7.274111581
5026	7.274012137
5027	7.273889318
5028	7.273750998
5029	7.273643987
5030	7.273509951
5031	7.273426621
5032	7.273295915
5033	7.273189754
5034	7.273087503
5035	7.272926596
5036	7.272831873
5037	7.272683796
5038	7.272569246
5039	7.272434394
5040	7.272317407
5041	7.27220381
5042	7.272063079
5043	7.271969771
5044	7.271834728
5045	7.271685608
5046	7.271607237
5047	7.271503462
5048	7.271386724
5049	7.271239064
5050	7.271150932
5051	7.27105943
5052	7.27090964
5053	7.270794341
5054	7.270674816
5055	7.270586154
5056	7.270472517
5057	7.27035549
5058	7.270232707
5059	7.270128707
5060	7.270016
5061	7.26992663
5062	7.269824479
5063	7.26968721
5064	7.269577678
5065	7.269457753
5066	7.269340188
5067	7.269209908
5068	7.269128607
5069	7.269010063
5070	7.268893041
5071	7.268746137
5072	7.268601889
5073	7.268453033
5074	7.268329644
5075	7.268234911
5076	7.268139484
5077	7.267998901
5078	7.267872939
5079	7.267782891
5080	7.267627051
5081	7.26747374
5082	7.267358865
5083	7.267231345
5084	7.267101015
5085	7.266991669
5086	7.26685976
5087	7.266731456
5088	7.266656349
5089	7.266538988
5090	7.266409347
5091	7.266265594
5092	7.266149997
5093	7.266036793
5094	7.265923618
5095	7.265805079
5096	7.265677431
5097	7.265566047
5098	7.265426163
5099	7.265332829
5100	7.26519762
5101	7.265089995
5102	7.264963399
5103	7.264858413
5104	7.264702793
5105	7.264544154
5106	7.264424282
5107	7.264317163
5108	7.264183046
5109	7.264018504
5110	7.263916661
5111	7.263791931
5112	7.26365212
5113	7.263558847
5114	7.263443003
5115	7.263306674
5116	7.263214477
5117	7.263120246
5118	7.263034757
5119	7.262929509
5120	7.262778937
5121	7.262651931
5122	7.262523954
5123	7.262392122
5124	7.262267934
5125	7.262134698
5126	7.261989007
5127	7.26185842
5128	7.261768652
5129	7.261616431
5130	7.261494704
5131	7.261372986
5132	7.261250817
5133	7.261130161
5134	7.260977433
5135	7.260831799
5136	7.260752356
5137	7.260641629
5138	7.26051678
5139	7.260402017
5140	7.260257409
5141	7.260169543
5142	7.260077816
5143	7.259931776
5144	7.259812844
5145	7.259702728
5146	7.259579442
5147	7.259467233
5148	7.259413579
5149	7.259297409
5150	7.259196915
5151	7.259087947
5152	7.259011074
5153	7.258872715
5154	7.258731357
5155	7.258609422
5156	7.258460006
5157	7.2583625
5158	7.258253999
5159	7.2581399
5160	7.2580066
5161	7.257873265
5162	7.25775463
5163	7.257666897
5164	7.257561427
5165	7.257469656
5166	7.257353009
5167	7.257212124
5168	7.257059109
5169	7.256953631
5170	7.256820027
5171	7.25669829
5172	7.25663298
5173	7.25654075
5174	7.256425027
5175	7.256323465
5176	7.25619796
5177	7.25608999
5178	7.255955679
5179	7.255836661
5180	7.255695096
5181	7.255537914
5182	7.255417608
5183	7.255325451
5184	7.255212272
5185	7.255109833
5186	7.254996883
5187	7.254892475
5188	7.254770507
5189	7.25466854
5190	7.254533355
5191	7.254409853
5192	7.254308465
5193	7.254194007
5194	7.254063086
5195	7.253949176
5196	7.253815241
5197	7.253673464
5198	7.253602322
5199	7.253472141
5200	7.253367832
5201	7.253249172
5202	7.253105082
5203	7.252984528
5204	7.252854609
5205	7.252725016
5206	7.252583404
5207	7.252488852
5208	7.252400749
5209	7.252321025
5210	7.25219356
5211	7.252082937
5212	7.251967171
5213	7.251830574
5214	7.251731386
5215	7.251620714
5216	7.251478217
5217	7.25138376
5218	7.251265655
5219	7.251094839
5220	7.250965036
5221	7.250832128
5222	7.250701861
5223	7.250598258
5224	7.250463787
5225	7.250374523
5226	7.250246934
5227	7.250153515
5228	7.250049459
5229	7.249930197
5230	7.249813238
5231	7.249656752
5232	7.249532505
5233	7.249397077
5234	7.249285881
5235	7.249144786
5236	7.249014117
5237	7.24888138
5238	7.248763041
5239	7.248600968
5240	7.248532985
5241	7.248412162
5242	7.24832996
5243	7.248232604
5244	7.248117114
5245	7.24796557
5246	7.247826278
5247	7.24769664
5248	7.247549985
5249	7.247421425
5250	7.24728035
5251	7.247148766
5252	7.247057099
5253	7.246932946
5254	7.246816697
5255	7.246713666
5256	7.246594674
5257	7.246472587
5258	7.246343166
5259	7.246191097
5260	7.24605094
5261	7.24594327
5262	7.245810421
5263	7.245695286
5264	7.245583174
5265	7.245438801
5266	7.245337015
5267	7.24522119
5268	7.245124646
5269	7.244989501
5270	7.244862286
5271	7.244736311
5272	7.24462516
5273	7.244465964
5274	7.244337355
5275	7.244211804
5276	7.244122296
5277	7.243977866
5278	7.243872644
5279	7.243752696
5280	7.243627515
5281	7.243504223
5282	7.243430971
5283	7.243309631
5284	7.243201051
5285	7.2431026
5286	7.242998711
5287	7.242864072
5288	7.242732423
5289	7.242629787
5290	7.242507226
5291	7.24237757
5292	7.242279224
5293	7.242143903
5294	7.242007893
5295	7.241914782
5296	7.241772266
5297	7.241669863
5298	7.241531051
5299	7.241400217
5300	7.241293077
5301	7.241185707
5302	7.241037572
5303	7.240922061
5304	7.240781592
5305	7.240675823
5306	7.240561754
5307	7.240424933
5308	7.240268704
5309	7.240158732
5310	7.240057368
5311	7.23991488
5312	7.239780631
5313	7.2396484
5314	7.239551486
5315	7.239402899
5316	7.239324049
5317	7.239195167
5318	7.239064588
5319	7.23893034
5320	7.238812258
5321	7.238710332
5322	7.238593036
5323	7.238501464
5324	7.238350009
5325	7.238233376
5326	7.238136472
5327	7.238068163
5328	7.237933642
5329	7.237802335
5330	7.237697678
5331	7.237570033
5332	7.237435614
5333	7.23731701
5334	7.237200239
5335	7.237071439
5336	7.236971955
5337	7.23684608
5338	7.23671883
5339	7.236606248
5340	7.236490226
5341	7.236356378
5342	7.236229403
5343	7.236125315
5344	7.235999215
5345	7.235845264
5346	7.23576035
5347	7.235648759
5348	7.235521252
5349	7.235398257
5350	7.235314535
5351	7.235227061
5352	7.235115109
5353	7.234970263
5354	7.234861906
5355	7.234762649
5356	7.234651124
5357	7.234512895
5358	7.234415971
5359	7.234285989
5360	7.234156041
5361	7.23406198
5362	7.233936195
5363	7.233824038
5364	7.233709341
5365	7.233607167
5366	7.233499623
5367	7.233382335
5368	7.23324435
5369	7.233115857
5370	7.232974846
5371	7.23285733
5372	7.232804543
5373	7.232702691
5374	7.232643734
5375	7.232553604
5376	7.232401568
5377	7.232294044
5378	7.232184033
5379	7.232060739
5380	7.231936043
5381	7.231788239
5382	7.231683642
5383	7.231581977
5384	7.231445463
5385	7.231320679
5386	7.231198329
5387	7.231129722
5388	7.230983995
5389	7.230867876
5390	7.230730291
5391	7.230587411
5392	7.230481085
5393	7.230385807
5394	7.230269888
5395	7.230136703
5396	7.229988014
5397	7.229866415
5398	7.229720544
5399	7.229628124
5400	7.229499281
5401	7.229373274
5402	7.229250342
5403	7.229119349
5404	7.228994038
5405	7.228847088
5406	7.228715359
5407	7.228587541
5408	7.228472444
5409	7.228352738
5410	7.22822894
5411	7.228099588
5412	7.227982573
5413	7.227874137
5414	7.227788655
5415	7.227699824
5416	7.227555516
5417	7.227436346
5418	7.227331424
5419	7.22723898
5420	7.227146922
5421	7.227010362
5422	7.226893544
5423	7.22681997
5424	7.226729031
5425	7.226593784
5426	7.226465592
5427	7.226338362
5428	7.226216573
5429	7.226098875
5430	7.225949599
5431	7.225829036
5432	7.225720798
5433	7.225612806
5434	7.225456083
5435	7.225337215
5436	7.225215045
5437	7.225097339
5438	7.224947263
5439	7.224845282
5440	7.224756077
5441	7.224642345
5442	7.224513863
5443	7.224400472
5444	7.224268157
5445	7.224145424
5446	7.224012443
5447	7.223845034
5448	7.223722251
5449	7.223612088
5450	7.223524883
5451	7.223417277
5452	7.223281383
5453	7.223171196
5454	7.223064192
5455	7.222958429
5456	7.222849824
5457	7.222729192
5458	7.222591956
5459	7.222484407
5460	7.222403051
5461	7.22230059
5462	7.222197173
5463	7.222059841
5464	7.221929786
5465	7.22181144
5466	7.221721006
5467	7.221619907
5468	7.221503813
5469	7.221364754
5470	7.221253507
5471	7.22116056
5472	7.221041135
5473	7.220920359
5474	7.220810665
5475	7.220729933
5476	7.220614589
5477	7.22049279
5478	7.220395332
5479	7.220269505
5480	7.220131123
5481	7.220007223
5482	7.219889757
5483	7.219773905
5484	7.219655954
5485	7.219530642
5486	7.219410644
5487	7.219278726
5488	7.21915052
5489	7.219020208
5490	7.21893771
5491	7.218830721
5492	7.21871827
5493	7.218593599
5494	7.218468861
5495	7.21833852
5496	7.218243721
5497	7.218139828
5498	7.218043759
5499	7.217975825
5500	7.21790405
5501	7.217792204
5502	7.217638491
5503	7.217542682
5504	7.217444385
5505	7.217284201
5506	7.217162416
5507	7.217091423
5508	7.216944809
5509	7.21682843
5510	7.216697502
5511	7.216596131
5512	7.216504522
5513	7.216374241
5514	7.216244153
5515	7.216136048
5516	7.216002604
5517	7.215891937
5518	7.215780444
5519	7.215664567
5520	7.215599312
5521	7.21545863
5522	7.215309159
5523	7.215184694
5524	7.215080848
5525	7.214939251
5526	7.214801822
5527	7.214702495
5528	7.214582673
5529	7.214493798
5530	7.214372668
5531	7.214279536
5532	7.214168296
5533	7.21402209
5534	7.213881048
5535	7.213742177
5536	7.213605907
5537	7.213466383
5538	7.213329442
5539	7.21321507
5540	7.213123811
5541	7.212987876
5542	7.212883843
5543	7.212783425
5544	7.212626131
5545	7.212517963
5546	7.212434402
5547	7.212316632
5548	7.212162233
5549	7.212062945
5550	7.211953503
5551	7.21181956
5552	7.211690903
5553	7.211625432
5554	7.21152146
5555	7.211394911
5556	7.211285403
5557	7.211154286
5558	7.211050919
5559	7.210914713
5560	7.210825459
5561	7.210667492
5562	7.210508979
5563	7.2103912
5564	7.210279365
5565	7.21016287
5566	7.210018229
5567	7.209889652
5568	7.209787553
5569	7.209684457
5570	7.209557164
5571	7.209423706
5572	7.209362295
5573	7.209251534
5574	7.209146475
5575	7.209023784
5576	7.208909784
5577	7.208837634
5578	7.208724348
5579	7.208579326
5580	7.208460121
5581	7.208344703
5582	7.208223474
5583	7.208111324
5584	7.207972033
5585	7.207842383
5586	7.207729797
5587	7.207643237
5588	7.20753007
5589	7.207405476
5590	7.207255857
5591	7.207123362
5592	7.207001414
5593	7.206903848
5594	7.2067922
5595	7.206690614
5596	7.206569321
5597	7.206460344
5598	7.206368836
5599	7.206274371
5600	7.206125202
5601	7.2059823
5602	7.205841671
5603	7.205713407
5604	7.205632716
5605	7.205501013
5606	7.205398115
5607	7.205267819
5608	7.205120322
5609	7.205022626
5610	7.204925092
5611	7.204812073
5612	7.204698402
5613	7.204568479
5614	7.20446271
5615	7.204377054
5616	7.204253302
5617	7.204145847
5618	7.204023671
5619	7.203874863
5620	7.203745588
5621	7.20362359
5622	7.203493851
5623	7.203387908
5624	7.203292533
5625	7.203234137
5626	7.203109386
5627	7.202981724
5628	7.202891131
5629	7.202761031
5630	7.202654613
5631	7.202532297
5632	7.202432961
5633	7.202319932
5634	7.202203958
5635	7.202049585
5636	7.201930091
5637	7.201826525
5638	7.20172528
5639	7.201639494
5640	7.20153623
5641	7.201405176
5642	7.201294929
5643	7.201181993
5644	7.201069103
5645	7.200931977
5646	7.200809655
5647	7.200680724
5648	7.200538443
5649	7.200386795
5650	7.200258777
5651	7.200126059
5652	7.200025985
5653	7.199922033
5654	7.199837585
5655	7.199675269
5656	7.199559423
5657	7.199422388
5658	7.199306437
5659	7.199203946
5660	7.199085813
5661	7.198962121
5662	7.198863106
5663	7.198733535
5664	7.198601775
5665	7.198487166
5666	7.198375737
5667	7.19825504
5668	7.198135728
5669	7.198024387
5670	7.197913344
5671	7.197777715
5672	7.197657107
5673	7.197583221
5674	7.197490522
5675	7.1973619
5676	7.197277795
5677	7.197182894
5678	7.197038914
5679	7.196902659
5680	7.196768511
5681	7.196656606
5682	7.196554866
5683	7.196415077
5684	7.196311532
5685	7.196201199
5686	7.196107594
5687	7.196000048
5688	7.195859345
5689	7.195735224
5690	7.195606606
5691	7.195495935
5692	7.195407479
5693	7.1953168
5694	7.195196024
5695	7.195112266
5696	7.195031791
5697	7.194898048
5698	7.194785855
5699	7.194653313
5700	7.194540288
5701	7.194396289
5702	7.194281289
5703	7.194188091
5704	7.194096858
5705	7.194022271
5706	7.19390728
5707	7.193843939
5708	7.193763725
5709	7.193600695
5710	7.193496997
5711	7.193337669
5712	7.19319323
5713	7.193068774
5714	7.192970858
5715	7.192843671
5716	7.192716688
5717	7.192633818
5718	7.192548751
5719	7.192410858
5720	7.19231528
5721	7.192174398
5722	7.192086089
5723	7.191988883
5724	7.191842902
5725	7.19170278
5726	7.191584916
5727	7.191470696
5728	7.191358007
5729	7.191248319
5730	7.191133259
5731	7.191024565
5732	7.1908941
5733	7.190756102
5734	7.19064426
5735	7.190539375
5736	7.190402794
5737	7.190303149
5738	7.190201245
5739	7.190073678
5740	7.189925631
5741	7.18982007
5742	7.189758136
5743	7.189694077
5744	7.189569751
5745	7.189436683
5746	7.189302588
5747	7.189173178
5748	7.189061548
5749	7.188958579
5750	7.188829489
5751	7.188700559
5752	7.188575286
5753	7.188453279
5754	7.188308099
5755	7.188182374
5756	7.188044901
5757	7.187949867
5758	7.18783487
5759	7.187731412
5760	7.187588686
5761	7.187476144
5762	7.187373208
5763	7.187249938
5764	7.187118573
5765	7.186985005
5766	7.186881036
5767	7.186737196
5768	7.186649629
5769	7.186541844
5770	7.186441715
5771	7.186336107
5772	7.186235899
5773	7.186091471
5774	7.185966312
5775	7.185890243
5776	7.185770364
5777	7.185628433
5778	7.18554605
5779	7.185425876
5780	7.185285813
5781	7.185141706
5782	7.185027728
5783	7.184934314
5784	7.184813378
5785	7.184688416
5786	7.184576327
5787	7.184448872
5788	7.184320645
5789	7.184189185
5790	7.184089875
5791	7.183982838
5792	7.183883001
5793	7.183732352
5794	7.183615262
5795	7.183493272
5796	7.183365462
5797	7.183258996
5798	7.183149385
5799	7.183051565
5800	7.182915804
5801	7.182812695
5802	7.18268047
5803	7.182543405
5804	7.182395988
5805	7.182267023
5806	7.182124995
5807	7.182036714
5808	7.18191824
5809	7.181818184
5810	7.181730816
5811	7.181613436
5812	7.181522788
5813	7.181417676
5814	7.18129446
5815	7.181156741
5816	7.181059927
5817	7.1809462
5818	7.180788021
5819	7.180691378
5820	7.180589944
5821	7.180469775
5822	7.180340236
5823	7.18022841
5824	7.180101053
5825	7.17998369
5826	7.179881084
5827	7.179715654
5828	7.179570589
5829	7.179456781
5830	7.179342266
5831	7.179262203
5832	7.179136817
5833	7.179031422
5834	7.178929852
5835	7.178805259
5836	7.178672208
5837	7.178590483
5838	7.17852357
5839	7.178436633
5840	7.178293093
5841	7.17817491
5842	7.178079861
5843	7.177925124
5844	7.177797924
5845	7.177699751
5846	7.17757863
5847	7.177464033
5848	7.177364411
5849	7.177231333
5850	7.177102422
5851	7.176996051
5852	7.176862917
5853	7.176782269
5854	7.176681535
5855	7.176514044
5856	7.176363424
5857	7.176265546
5858	7.176138964
5859	7.17599845
5860	7.175842719
5861	7.175709778
5862	7.175638324
5863	7.175476398
5864	7.175381018
5865	7.175259673
5866	7.175136798
5867	7.174985033
5868	7.174861438
5869	7.174757706
5870	7.174633369
5871	7.174533609
5872	7.174397727
5873	7.174320501
5874	7.174205399
5875	7.174117774
5876	7.173970366
5877	7.173867666
5878	7.173732575
5879	7.173606989
5880	7.173491604
5881	7.173389027
5882	7.173304691
5883	7.173194995
5884	7.173065258
5885	7.172973622
5886	7.17283902
5887	7.172734603
5888	7.172613189
5889	7.172499084
5890	7.172386674
5891	7.172254939
5892	7.172144161
5893	7.172061336
5894	7.171969717
5895	7.171870369
5896	7.171737003
5897	7.171617617
5898	7.171455012
5899	7.171328628
5900	7.171207433
5901	7.171135973
5902	7.171027543
5903	7.170900642
5904	7.170818171
5905	7.170710307
5906	7.170617845
5907	7.170500815
5908	7.170401288
5909	7.170264847
5910	7.17010872
5911	7.170022182
5912	7.169879444
5913	7.1697484
5914	7.16961177
5915	7.169527257
5916	7.169416225
5917	7.169320562
5918	7.169202053
5919	7.169062815
5920	7.168932536
5921	7.168839325
5922	7.168698984
5923	7.16854721
5924	7.168430464
5925	7.168311935
5926	7.168216593
5927	7.168116601
5928	7.168032876
5929	7.167908299
5930	7.167796261
5931	7.167709806
5932	7.167608971
5933	7.167485731
5934	7.167330246
5935	7.167201003
5936	7.167062744
5937	7.166975105
5938	7.166871801
5939	7.166784249
5940	7.166700723
5941	7.166567615
5942	7.166480969
5943	7.166381625
5944	7.166222954
5945	7.166158177
5946	7.166037678
5947	7.165894799
5948	7.165765259
5949	7.165683074
5950	7.165565766
5951	7.165426996
5952	7.165300225
5953	7.16517173
5954	7.16505519
5955	7.164939024
5956	7.164827472
5957	7.164723192
5958	7.164630534
5959	7.164532818
5960	7.164449193
5961	7.16433194
5962	7.16422915
5963	7.16410734
5964	7.164011242
5965	7.163905138
5966	7.163761142
5967	7.163630022
5968	7.163527084
5969	7.163414044
5970	7.163295798
5971	7.163174518
5972	7.163091841
5973	7.163009935
5974	7.162917033
5975	7.162770076
5976	7.162677157
5977	7.16257101
5978	7.162465214
5979	7.162361325
5980	7.162271413
5981	7.162136825
5982	7.162027737
5983	7.16189126
5984	7.161767112
5985	7.161651541
5986	7.161538484
5987	7.161406505
5988	7.161301516
5989	7.161182375
5990	7.161069951
5991	7.160976563
5992	7.160872613
5993	7.160791316
5994	7.160678864
5995	7.160570174
5996	7.160459266
5997	7.160337671
5998	7.160247802
5999	7.160137735
6000	7.15998866
6001	7.159861949
6002	7.159766914
6003	7.159631359
6004	7.159524752
6005	7.15939006
6006	7.159270859
6007	7.159127312
6008	7.159018136
6009	7.158908113
6010	7.158809327
6011	7.158697014
6012	7.158564575
6013	7.158451626
6014	7.158372064
6015	7.158258924
6016	7.158135925
6017	7.158035169
6018	7.157918852
6019	7.157812864
6020	7.157697919
6021	7.157587826
6022	7.157525782
6023	7.157421397
6024	7.157293999
6025	7.157194175
6026	7.157086292
6027	7.156996136
6028	7.156844595
6029	7.156754391
6030	7.156628582
6031	7.15647146
6032	7.156336566
6033	7.156213189
6034	7.156082391
6035	7.155962653
6036	7.155859233
6037	7.155758749
6038	7.155658395
6039	7.155525631
6040	7.155419138
6041	7.155321526
6042	7.155192982
6043	7.155050943
6044	7.154934532
6045	7.154830821
6046	7.154729444
6047	7.154617632
6048	7.154501377
6049	7.154353822
6050	7.154247793
6051	7.154133052
6052	7.154032654
6053	7.153912843
6054	7.15380262
6055	7.153684576
6056	7.153576509
6057	7.153485124
6058	7.153386403
6059	7.153264893
6060	7.15312314
6061	7.153011839
6062	7.152883823
6063	7.152765709
6064	7.152659041
6065	7.152556212
6066	7.152475928
6067	7.152369447
6068	7.152267585
6069	7.152177673
6070	7.152075609
6071	7.151913542
6072	7.151803054
6073	7.15172212
6074	7.151591707
6075	7.151493241
6076	7.15139867
6077	7.151309473
6078	7.151188981
6079	7.151092224
6080	7.150949219
6081	7.150848404
6082	7.150746883
6083	7.150619252
6084	7.150500789
6085	7.150375951
6086	7.15027788
6087	7.15012106
6088	7.149988075
6089	7.149880086
6090	7.14977111
6091	7.149639648
6092	7.14956166
6093	7.149424925
6094	7.14930575
6095	7.14920323
6096	7.149061212
6097	7.148927173
6098	7.148814534
6099	7.148690668
6100	7.148577349
6101	7.148466274
6102	7.148342395
6103	7.148220794
6104	7.148106144
6105	7.147986911
6106	7.147876099
6107	7.147772148
6108	7.147672702
6109	7.147535223
6110	7.147433098
6111	7.147323389
6112	7.147207808
6113	7.147075056
6114	7.146921816
6115	7.146815314
6116	7.146726938
6117	7.14660839
6118	7.146516082
6119	7.146425196
6120	7.146313791
6121	7.14618665
6122	7.146088673
6123	7.145945405
6124	7.145849713
6125	7.145756125
6126	7.145609471
6127	7.145466301
6128	7.145350854
6129	7.145245058
6130	7.145147264
6131	7.145045482
6132	7.144928503
6133	7.144824762
6134	7.14470233
6135	7.144567334
6136	7.144464342
6137	7.144357152
6138	7.144263682
6139	7.144154719
6140	7.14408956
6141	7.143972326
6142	7.143844046
6143	7.14374994
6144	7.143638579
6145	7.143509462
6146	7.14338013
6147	7.143266906
6148	7.143155544
6149	7.143037796
6150	7.142901494
6151	7.142840998
6152	7.142705952
6153	7.142584974
6154	7.142465865
6155	7.142358172
6156	7.142232251
6157	7.142120615
6158	7.141985666
6159	7.141831586
6160	7.141690168
6161	7.141590356
6162	7.141478487
6163	7.141385147
6164	7.141259867
6165	7.141175987
6166	7.141075781
6167	7.14099304
6168	7.140890531
6169	7.140814153
6170	7.140674752
6171	7.140605313
6172	7.140523394
6173	7.140419839
6174	7.140276292
6175	7.14021658
6176	7.140145642
6177	7.140037144
6178	7.139941122
6179	7.139848846
6180	7.139731954
6181	7.139619747
6182	7.139476181
6183	7.139358293
6184	7.139243128
6185	7.139143442
6186	7.139032369
6187	7.138904086
6188	7.138807426
6189	7.138682584
6190	7.138595347
6191	7.138486363
6192	7.138341463
6193	7.138258392
6194	7.1381321
6195	7.138011253
6196	7.137884931
6197	7.137720502
6198	7.13756479
6199	7.137473324
6200	7.137364153
6201	7.137230841
6202	7.137093754
6203	7.136974981
6204	7.136884027
6205	7.136780097
6206	7.136667885
6207	7.136525315
6208	7.136413924
6209	7.136322425
6210	7.136187258
6211	7.136095148
6212	7.135976765
6213	7.13587623
6214	7.135727801
6215	7.135572869
6216	7.135443663
6217	7.135326016
6218	7.135225747
6219	7.135080445
6220	7.134936485
6221	7.13479578
6222	7.13467069
6223	7.134552092
6224	7.134423373
6225	7.13430675
6226	7.13416275
6227	7.134064297
6228	7.133939212
6229	7.133857961
6230	7.133716231
6231	7.133604592
6232	7.133492685
6233	7.133368256
6234	7.133273374
6235	7.133139401
6236	7.133015212
6237	7.13287555
6238	7.13279171
6239	7.132654065
6240	7.132525186
6241	7.132399579
6242	7.132268744
6243	7.132168111
6244	7.132014819
6245	7.13190426
6246	7.131790047
6247	7.131669965
6248	7.131548466
6249	7.13146532
6250	7.131310104
6251	7.131207099
6252	7.131107437
6253	7.13099124
6254	7.130915007
6255	7.130777953
6256	7.130639542
6257	7.130500136
6258	7.130338106
6259	7.130221264
6260	7.130098623
6261	7.130010328
6262	7.129894063
6263	7.129765285
6264	7.12965714
6265	7.129578012
6266	7.129486726
6267	7.129343482
6268	7.129215389
6269	7.129109448
6270	7.12899225
6271	7.128853184
6272	7.128705963
6273	7.128607517
6274	7.12848904
6275	7.128358349
6276	7.128245476
6277	7.128148446
6278	7.128096085
6279	7.127981975
6280	7.127853226
6281	7.127751091
6282	7.127627798
6283	7.127490913
6284	7.127358579
6285	7.127247297
6286	7.127136434
6287	7.126999899
6288	7.126843207
6289	7.126750937
6290	7.126624753
6291	7.126521399
6292	7.126419232
6293	7.126284706
6294	7.126171333
6295	7.126078652
6296	7.125939343
6297	7.12582113
6298	7.12569787
6299	7.12560173
6300	7.125490559
6301	7.125328548
6302	7.125215101
6303	7.125076723
6304	7.124943498
6305	7.124873102
6306	7.124729821
6307	7.12463339
6308	7.124484978
6309	7.12433372
6310	7.124236096
6311	7.124130591
6312	7.1239764
6313	7.123876341
6314	7.123750959
6315	7.123641971
6316	7.123524595
6317	7.123435841
6318	7.123317914
6319	7.123205518
6320	7.123100348
6321	7.122968105
6322	7.122859794
6323	7.122718349
6324	7.122634244
